股票代號,股票名稱,產業別,公司名稱,英文名稱,成立時間,上市時間,資本額,目前市值,發行股數,財報編制類型,董事長,總經理,發言人,代理發言人,統一編號,總機電話,傳真電話,公司電郵,公司網址,中文地址,英文地址,主要業務,股票過戶機構,過戶機構電話,過戶機構地址,簽證會計事務所,簽證會計師,投資人關係聯絡人,投資人關係連絡電話,利害關係人專區網址,上市/上櫃,每股面值,公司債發行,特別股,盈餘分派頻率,發言人職稱,聯絡人職稱,聯絡人電子郵件,國外企業註冊地
9908,大台北,油電燃氣業,大台北區瓦斯股份有限公司,GTG,10/24/1964,10/24/1964,51.6 億元,173.5 億元,"516,358,000 股  (含私募0股)",合併,謝榮富,陳振東,周銘善,伍啟豪,11072304,2768-4999,27687522,k2@taipeigas.com.tw,www.taipeigas.com.tw,"台北市光復北路11巷35號1,4,5,13樓","5FL., NO.35, LANE 11 KWANG-FU NORTH RD.TAIPEI, TAIWAN, R.O.C.",1.瓦斯之供應2.瓦斯設備裝置工程及有關器材製造及供應3.瓦斯器材之行紀業務4.度量衡及瓦斯錶之修理輸入販賣業務5.其他有關事業之經營6-9.租賃業....等10.第一類電信事業,元富證券(股)公司股務代理部,(02)27686668,台北市光復北路11巷35號地下一樓,勤業眾信聯合會計師事務所,"翁博仁, 呂宜真",周銘善,27684999-100,http://www.taipeigas.com.tw/IR/,上市,新台幣 10 元,無,0 股,每年,副總經理,副總經理,ms.chou@taipeigas.com.tw,
9910,豐泰,其他業,豐泰企業股份有限公司,FT,7/29/1971,7/29/1971,88.2 億元,1807.4 億元,"881,681,099 股  (含私募0股)",合併,王建弘,陳昭吉,陳麗琴,許芳瑋,63400932,05-5379100,05-5379105,amy.chen@fengtay.com,www.fengtay.com,雲林縣斗六市科工八路52號,"NO.52 KEGONG 8TH ROADDOULIOU CITY, YUNLIN COUNTY 64064, TAIWA",製鞋、機械設備製造、模具製造產品設計、國際貿易、企業經營管理顧問除許可業務外，得經營法令非禁止或限制之業務,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路2段97號B2,安侯建業聯合會計師事務所,"陳盈如, 林琬琬",陳麗琴,05-5379117,http://www.fengtay.com/chinese/05_contact/03_stack,上市,新台幣 10 元,無,0 股,每年,財務處長,財務處長,amy.chen@fengtay.com,
9911,櫻花,其他業,台灣櫻花股份有限公司,TAIWAN SAKURA,10/20/1988,10/20/1988,22.1 億元,139.7 億元,"221,121,188 股  (含私募0股)",合併,張永杰,林有土,李惠恂,詹秀琪,23113940,(04)2566-6106,(04)2305-2986,1002723@sakura.com.tw,www.sakura.com.tw,台中市大雅區雅潭路4段436號,"No.436,Sec. 4,Yatan Rd.,Daya Dist.,Taichung City,Taiwan",除油煙機.瓦斯爐.熱水器.系統廚具,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,安永聯合會計師事務所,"涂清淵, 黃宇廷",李惠恂,(04)2566-6106#833,http://www.sakura.com.tw/company/company_brandconc,上市,新台幣 10 元,無,0 股,每年,副總經理,副總經理,1002723@sakura.com.tw,
9912,偉聯,電腦及週邊設備業,偉聯科技股份有限公司,AIC,5/18/1978,5/18/1978,5.46 億元,5.23 億元,"54,624,569 股  (含私募0股)",合併,俞 允,皮華中,趙欣媛,鹿琬為,20792640,02-26558080,02-26557878,stockaffairs@agneovo.com,http://www.agneovo.com/,台北市南港區園區街3之1號五樓之1,"5F-1, No. 3-1, Park Street, Nangang District, Taipei, 11503, TaiwanTaipei,Taiwan, R.O.C.",液晶顯示器及其零組件之研發與銷售 98.33%醫療器材銷售 1.18%不動產出租業務 0.49%,群益金鼎證券股份有限公司,02-27023999,台北市大安區敦化南二段97號地下二樓,安侯建業聯合會計師事務所,"區耀軍, 郭冠纓",鹿琬為,02-26558080#601,https://www.agneovo.com/tw/%e5%88%a9%e7%9b%8a%e9%9,上市,新台幣 10 元,無,0 股,每年,副總經理,經理,stockaffairs@agneovo.com,
9914,美利達,其他業,美利達工業股份有限公司,MIC,9/29/1972,9/29/1972,29.9 億元,1031.5 億元,"298,983,800 股  (含私募0股)",合併,曾崧柱,曾崧柱,鄭文祥,王隆進,59052361,(04)8526171,(04)8527881,bicycle@merida.com.tw,www.merida.com.tw,彰化縣大村鄉美港村美港路116號,"NO. 116 MEGAN ROAD,DACUN TOWNSHIPCHANGHUA COUNTY,TAIWAN, R.O.C.",自行車及其零組件製造買賣.,元大證券股份有限公司,(02) 25865859,(103)臺北市大同區承德路3段210號B1,勤業眾信聯合會計師事務所,"蔣淑菁, 曾棟鋆",鄭文祥,(04)8526171,http://www.merida.tw/list/cate-38131.htm,上市,新台幣 10 元,無,0 股,每年,行銷本部副總,行銷本部副總,WILLIAM@MERIDA.COM.TW,
9917,中保科,其他業,中興保全科技股份有限公司,TAIWAN SECOM,11/8/1977,11/8/1977,45.1 億元,415.6 億元,"451,197,093 股  (含私募0股)",合併,林孝信,小野寺博史,鄭聖穎,湯敦台,12148598,25575050,25571115,CHENSHUFEN@SECOM.COM.TW,www.secom.com.tw,台北市鄭州路139號6樓,"NO.139,6F,CHENG-CHOU RD.,TAIPEI,TAIWAN",保全業,元大證券股份有限公司,02-2586-5859,台北市大同區承德路三段210號B1,安永聯合會計師事務所,"王彥鈞, 許新民",鄭聖穎,25575050-802,http://www.secom.com.tw/about/about_01.aspx?cid=20,上市,新台幣 10 元,無,0 股,每年,副總經理,副總經理,sharon@secom.com.tw,
9918,欣天然,油電燃氣業,欣欣天然氣股份有限公司,S.S.N.G,5/1/1971,5/1/1971,18.1 億元,69 億元,"180,537,453 股  (含私募0股)",合併,陳何家,李福華,廖江津,簡益信,33665843,29217811,29253004,ssngasll@ms67.hinet.net,http://www.shinshingas.com.tw,新北市永和區永和路一段100號,"No.100 Sec.1 Yung-Ho RoadYung-Ho Dist,New Taipei ,Taiwan,R,O,C",以導管輸送可燃天然氣供應非工業用燃料天然氣用具及器材之製造銷售暨進出口代銷事項有關瓦斯管工程之承裝,凱基證券股份有限公司股務代理部,23892999,台北市重慶南路一段二號五樓,立本台灣聯合會計師事務所,"柯俊輝, 陳玉芳",黃逸揚,29218548,http://www.shinshingas.com.tw/complaint_select.asp,上市,新台幣 10 元,無,0 股,每年,副總經理,財務部經理,yiyoun5392@shinshingas.com.tw,
9919,康那香,其他業,康那香企業股份有限公司,KNH,12/10/1971,12/10/1971,19.5 億元,66.9 億元,"195,362,750 股  (含私募0股)",合併,戴榮吉,戴秀玲,林秀娟,吳政蓉,74231126,(02)2345-9909,(02)2345-6299,tiffany.lai@knh-global.com,https://www.knh.com.tw/homepage.html,台南市佳里區民安里同安寮77-1號,"27th F1.,456,Sinyi Road,Sec.4Taipei, Taiwan",各類紙製品及棉料化學纖維加工製品之製造買賣業務紙尿褲、衛生棉、濕紙巾及化妝棉等生產銷售及代理經銷業務各種不織布製品之生產銷售及代理經銷業務,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市重慶南路一段二號五樓,資誠聯合會計師事務所,"潘慧玲, 支秉鈞",林秀娟,(02)2345-9909-2268,https://www.knh.com.tw/duty3.html,上市,新台幣 10 元,無,0 股,每年,稽核處處長,稽核處處長,ddt.l@knh-global.com,
9921,巨大,其他業,巨大機械工業股份有限公司,GIANT,10/27/1972,10/27/1972,37.5 億元,1267.7 億元,"375,064,626 股  (含私募0股)",合併,杜(糸秀)珍,劉湧昌,李書耕,陳美惠,56054251,(04)-24609099,(04)24627368,Sandylin@giant.com.tw,http://www.giant-bicycles.com,台中市西屯區東大路一段997&999號,"No. 997&999, Sec. 1, Dongda Rd., Xitun Dist.,Taichung City 40763, Taiwan (R.O.C.)",自行車及零配件製造、加工與銷售。,福邦證券股份有限公司,(02)23711658,台北市中正區忠孝西路一段６號６樓,勤業眾信聯合會計師事務所,"吳麗冬, 蘇定堅",陳美惠,(04)24609099#1207,http://www.giantcyclingworld.com/inc/conference_pr,上市,新台幣 10 元,無,0 股,每年,全球公關暨行銷負責人,投資關係,irenechen@giant.com.tw,
9924,福興,其他業,台灣福興工業股份有限公司,TAIWAN FU HSING,11/23/1957,11/23/1957,18.8 億元,88.9 億元,"188,452,170 股  (含私募0股)",合併,林瑞章,陳建昆,李國偉,蔡燕芬,75706009,07-6225151,07-6225466,stephen@fuhsing.com.tw,www.fuhsing.com.tw,高雄市岡山區本洲里育才路88號,"No.88, YUCAI RDKANGSHAN, KAOHSIUNG CITY, TAIWAN, R.O.C.",1.表面處理業2.製鎖業3.其他金屬製品製造業4.模具製造零售業5.電信管制射頻器材輸入製造業6.金屬、鋁鑄造業7.除許可業務外，得經營法令非禁止或限制之業務,群益金鼎證券股份有限公司,02-2702-3999,(106大安區)台北巿敦化南路2段97號B2,資誠聯合會計師事務所,"王國華, 吳建志",李國偉,(07)6225151-450,http://www.fuhsing.com.tw/exec/msg.php?mid=92&cid=,上市,新台幣 10 元,無,0 股,每年,財務長,財務長,stephen@fuhsing.com.tw,
9925,新保,其他業,台灣新光保全股份有限公司,SKS,1/21/1980,1/21/1980,38.7 億元,145.5 億元,"387,489,605 股  (含私募0股)",合併,林伯峰,洪國超,黃春明,鄒國民,12261768,02-77199888,02-27908573,TSUNGHSIEN.WENG@SKS.COM.TW;0086996@sks.com.tw,www.sks.com.tw,台北市內湖區行愛路128號,"No.128, Xing’ai Rd., Neihu DistTAIPEI,TAIWAN,R.O.C","防盜,防火,防災之安全維護現金或其他貴重物品運送及人身之安全維護門禁設備,數位影像監控之系統規劃,設計保養,修理按裝,及諮詢顧問",元富證券(股)公司股務代理部,02-2768-6668,台北市松山區光復北路11巷35號地下一樓,勤業眾信聯合會計師事務所,"翁博仁, 郭乃華",鄒國民,02-77199888-20200,www.sks.com.tw/Stakeholder,上市,新台幣 10 元,無,0 股,每年,資深副總經理,資深協理,arther@sks.com.tw,
9926,新海,油電燃氣業,新海瓦斯股份有限公司,S.H.,6/11/1966,6/11/1966,18 億元,87.7 億元,"179,504,075 股  (含私募0股)",合併,謝榮富,李振隆,張志雄,湯慰祖,35433242,(02)2982-1131,(02)2982-6901,service@shinhaigas.com.tw,http://www.shinhaigas.com.tw/,新北市三重區力行路一段52號(通訊地址),"No.52, SECTION 1, LI-SHING ROAD, SAN CHUNG DISTRIC",天然氣之供應、燃氣導管安裝工程，相關器材之製造及供應。度量衡器批發及零售，進口及買賣業務。廚房器具批發及零售業。第一類電信事業。燃氣熱水器承裝業。,元富證券股份有限公司股務代理部,(02)2768-6668,台北市松山區光復北路11巷35號地下一樓,勤業眾信聯合會計師事務所,"林宜慧, 蘇郁琇",楊凱雯,29821131#3104,http://www.shinhaigas.com.tw/stakeholder.php,上市,新台幣 10 元,無,0 股,每年,副總經理,幫管理師,cky@shinhaigas.com.tw,
9927,泰銘,其他業,泰銘實業股份有限公司,TMI,2/19/1983,2/19/1983,20.9 億元,64.3 億元,"209,148,167 股  (含私募0股)",合併,陳豊明,李茂生,童新沅,李淑芬,79875202,(07)787-2278,(07)787-3496,financial@tmicl.com.tw,www.tmicl.com.tw,高雄市大寮區莒光三街六號,"NO.6,Chu Kuang 3rd StDaliao Dist, Kaohsiung City,T",鉛錠、鉛合金錠、紅丹粉、黃丹粉、氧化鉛等製造加工買賣前各項有關國內外產品代理經銷報價、投標業務及進出口貿易業務一般及事業廢棄物清除、回收處理業務,台新國際商業銀行股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,"陳珍麗, 郭麗園",童新沅,07-7872278,http://www.tmicl.com.tw/inside-c-5.html,上市,新台幣 10 元,有,0 股,每年,財會部經理,財會部經理,frank@tmicl.com.tw,
9928,中視,其他業,中國電視事業股份有限公司,CTV,10/24/1968,10/24/1968,15.1 億元,7.55 億元,"150,724,583 股  (含私募21,843,090股)",合併,胡雪珠,胡雪珠,胡雪珠,姚欣偉,18556774,(02)2783-8308,(02)2796-5284,091002@mail.chinatv.com.tw,www.ctv.com.tw,台北市南港區重陽路118號,"118,Chung-Yang RoadTaipe,Taiwan,ROC",設立與經營電視播送系統製作播映並發行電視節目製作及播映電視廣告,凱基證券股份有限公司,02- 2389-2999,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,"曾國禓, 韓沂璉",胡雪珠,(02)2789-6698,http://www.ctv.com.tw/opencms/investor/,上市,新台幣 10 元,有,0 股,每年,董事長,董事長,pearl.hu@ctv.com.tw,
9929,秋雨,其他業,秋雨創新股份有限公司,CHOICE,10/1/1976,10/1/1976,10.1 億元,13.4 億元,"101,280,000 股  (含私募43,800,000股)",合併,陳慧遊,謝志達,陳延暉,張麗珠,69439272,(02)87681999,(02)87681966,job@choicecompany.com.tw,http://www.choiceprintgroup.com,台北市信義區市民大道六段288號9樓,"9F, No.288, Sec. 6, Civic Blvd., Taipei City 11087Taipei,Taiwan,ROC",印刷;製版;印刷品裝訂及加工業 ;攝影業特定專業區開發業;投資興建公共建設業;新市鎮、新社區開發業;區段徵收及市地重劃代辦業;都市更新重建業,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,"翁世榮, 廖福銘",陳延暉,(02)87681999,http://www.choiceprintgroup.com/ch/rule.php?id=14,上市,新台幣 10 元,無,0 股,每年,法務主管,法務主管,alex@choicecompany.com.tw,
9930,中聯資源,其他業,中聯資源股份有限公司,CHC,5/25/1991,5/25/1991,24.9 億元,115.1 億元,"248,540,368 股  (含私募0股)",合併,張鴻昌,上官世和,鍾鴻書,林清安,86119908,(07)336-8377,(07)336-8433,avo@chc.com.tw,www.chc.com.tw,80661高雄市前鎮區成功二路88號22樓,"22F,No.88,Chenggong 2nd Rd.,Qian-Zhen,Kaohsiung,80",爐石資源化應用有關產品之製造、加工、代工生產、買賣及進出口。廢棄物清除及處理業務。,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號4樓,勤業眾信聯合會計師事務所,"王兆群, 陳珍麗",朱淑女,(07)9736693,http://www.chc.com.tw/st.html?id=st1,上市,新台幣 10 元,無,0 股,每年,副總經理,經理,anda@chc.com.tw,
9931,欣高,油電燃氣業,欣高石油氣股份有限公司,HSIN KAO,12/15/1983,12/15/1983,11 億元,46 億元,"110,430,553 股  (含私募0股)",合併,陳建東,陳榮信,萬家驊,黃羅慧,79882718,75315701,75312932,hsinkao.gas@msa.hinet.net,www.hkgas.com.tw,高雄市鹽埕區大義街56號,"56,TA-YI ST.YEN CHENG DIST.KAOHSIUNG, TAIWAN R.O.C.",以導管輸送天然氣氣體導管裝置石油氣(天然氣)具及器材製造及代銷,群益金鼎證券股份有限公司,02-27023999,台北市大安區敦化南路二段97號B2,正風聯合會計師事務所,"賴永吉, 周銀來",萬家驊,07-5315701-676,http://www.hkgas.com.tw/custuser.aspx,上市,新台幣 10 元,無,0 股,每年,董事會秘書,董事會秘書,hsinkao.gas@msa.hinet.net,
9933,中鼎,其他業,中鼎工程股份有限公司,CTCI,4/6/1979,4/6/1979,76.3 億元,295.4 億元,"763,351,139 股  (含私募0股)",合併,楊宗興,陳裕仁,陳裕仁,蕭銘證,20817282,(02)2833-9999,(02)2833-8899,ctcigrp@ctci.com,www.ctci.com,台北市中山北路六段89號,"89, Sec. 6, Zhongshan North RoadTAIPEI, TAIWAN, R.O.C.",工程規劃、設計、採購、建造、專案管理、設備製作、監理製作、環境評估等工程技術服務工作,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,"翁世榮, 林一帆",蘇琪君,(02)2833-9999#10238,http://www.ctci.com/www/CTCI2016/CSR/page.aspx?L=C,上市,新台幣 10 元,有,0 股,每年,總經理,副經理,ir@ctci.com,
9934,成霖,其他業,成霖企業股份有限公司,GUIC,10/29/1979,10/29/1979,35.8 億元,64.3 億元,"358,163,962 股  (含私募0股)",合併,歐陽玄,托德泰爾伯特,陳宗民,石乃菁,30899261,04-25349676,04-25340840,-,https://tw.globeunion.com/,台中市潭子區(台中加工出口區)建國路22號,"22,Chien-Kuo Rd.Taichung Export Processing Zone Taiwan",水龍頭、衛浴設備及其零件、機械零件製造加工及買賣與經銷業務。代理國內外廠商有關產品投標報價、業務。一般進出口貿易業務。其他非鐵金屬基本工業：錠、塊、條等製造、鍛造、擠型、軋壓等。,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,安永聯合會計師事務所,"黃宇廷, 黃子評",石乃菁,04-25349676ext510229,https://tw.globeunion.com/stakeholders/,上市,新台幣 10 元,無,0 股,每年,集團財務長,經理,nancy.shih@globeunion.com,
9935,慶豐富,其他業,慶豐富實業股份有限公司,CF,3/9/1977,3/9/1977,17 億元,47.9 億元,"169,623,342 股  (含私募23,522,617股)",合併,許閔琁,許竣然,許竣然,陳俊仲,59198197,04-7801967,04-7707789,ir@chingfeng.com,http://www.chingfeng.com,彰化縣福興鄉沿海路四段三七三號,"373. SEC. 4, YEN-HAI RD, FU-NAN VILLAGEFU HSIEN CHANG-HWA TAIWAN R.O.C 50602",各種百葉窗.百摺簾等窗簾製品及有關附屬零件製造加工內外銷塑膠玩具.塑膠建材之製造.加工及內外銷各項木製品(傢俱.玩具.藝品)之製造.加工及買賣,群益金鼎證券股份有限公司,02-27035000,台北市大安區敦化南路二段九十七號B2,安侯建業聯合會計師事務所,"呂觀文, 許育峰",房明慶,04-7801967,http://www.chingfeng.com/cn/shareholders/Organizat,上市,新台幣 10 元,有,0 股,每年,總經理,董事長特別助理,ir@chingfeng.com,
9937,全國,油電燃氣業,全國加油站股份有限公司,NPC,8/8/1988,8/8/1988,30.9 億元,152.7 億元,"309,043,000 股  (含私募0股)",合併,賴正時,蔡佳璋,蔡佳璋,林玉儷,22958907,(02)2935-6500,(02)2935-6505,peggy@npcgas.com.tw,http://www.npcgas.com.tw,台北市羅斯福路六段140號4樓,"4F,No.140,Sec.6,Roosevelt Road,Taipei,Taiwan,R.O.C.",經營加油站供售汽、柴油汽、機車之潤滑保養、簡易檢驗、洗車及潤滑油脂之供應及零售廣告看板之出租業務,元大證券股份有限公司,(02)2586-5859,103台北市大同區承德路三段210號B1,安永聯合會計師事務所,"林麗凰, 劉慧媛",林玉儷,(02)29356500#230,http://inv.npcgas.com.tw/html/investors/18.aspx,上市,新台幣 10 元,無,0 股,每年,總經理,財務部經理,amy@npcgas.com.tw,
9938,百和,其他業,台灣百和工業股份有限公司,Taiwan Paiho,1/14/1985,1/14/1985,29.8 億元,258 億元,"297,963,902 股  (含私募0股)",合併,鄭森煤,鄭誠禕,葉桂珠,葉淑惠,9468343,04-7565307,04-7570670,finance@paiho.com,http://www.paiho.com,彰化縣和美鎮好修里和港路575號,"NO.575, Ho Kang Rd. Ho Mei TownChang Hua County, Taiwan, R.O.C.",生產及銷售各式黏扣帶、各式織帶(鞋帶)、鬆緊帶生產及銷售射出金勾及各種面料等產品銷售委託營造廠商興建之住宅,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,"蔣淑菁, 蘇定堅",葉淑惠,04-7565307,www.paiho.com,上市,新台幣 10 元,無,0 股,每年,副總經理,副理,finance@mail.paiho.com.tw,
9939,宏全,其他業,宏全國際股份有限公司,HON CHUAN,7/15/1969,7/15/1969,28.8 億元,205.2 億元,"287,785,879 股  (含私募0股)",合併,戴宏全,曹世忠,盧麒伊,尚未派任,58176511,04-23590088,04-23590086,emily@mail.honchuan.com.tw,www.honchuan.com,台中市西屯區工業區2路6號,"No.6, 2nd. Road, Industrial Park, Xitun Dist.Taichung Taiwan, R.O.C",塑蓋、鋁蓋、爪蓋、標籤、PET瓶、瓶胚飲料充填代工業務,凱基證券股份有限公司,02-23148800,台北市重慶南路一段2號5樓,勤業眾信聯合會計師事務所,"曾棟鋆, 顏曉芳",盧麒伊,04-23590088,http://www.honchuan.com/tw/investor,上市,新台幣 10 元,有,0 股,每年,投資人關係室主任,投資人關係室主任,emily@mail.honchuan.com.tw,
9940,信義,其他業,信義房屋股份有限公司,Sinyi,1/21/1987,1/21/1987,73.7 億元,223.6 億元,"736,846,500 股  (含私募0股)",合併,薛健平,劉元智,周莊雲,陳志桓,22354940,27557666,27228169,kepner.su@sinyi.com.tw,www.sinyi.com.tw,台北市信義區信義路五段一００號,"No.100, SEC.5, XINYI ROAD, XINYI DISTRICTTAIPEI,TAIWAN",房屋買賣之居間仲介住宅及大樓開發租售業,群益金鼎證券(股)公司股務代理部,27023999,台北市敦化南路二段97號B2,勤業眾信聯合會計師事務所,"徐文亞, 賴冠仲",蘇珮宜,27557666#2687,WWW.SINYI.COM.TW,上市,新台幣 10 元,有,0 股,每年,策略長,主任,investor@sinyi.com.tw,
